# pdfs for 100 shots per point of a perfect pattern.  There are two data blocks
# separated by a blank line.  The first is for the unbiased estimator and the
# second is the naive estimator, both defined in r3.py.
#
# Within each block, the first column is the value of r_3, second is the
# (normalised such that the max is 1) pdf of a true Gaussian using the mean and
# std of the distribution of values from 1_000_000 simulations and the last
# column is the Monte--Carlo'd pdf from the same 1_000_000 samples of the
# distribution using the estimators in r3.py.
1.65393135e+00 9.44003458e-02 8.99120890e-02
1.65543378e+00 1.01388954e-01 9.42192900e-02
1.65693621e+00 1.08775148e-01 1.02467780e-01
1.65843864e+00 1.16571049e-01 1.13176082e-01
1.65994107e+00 1.24788254e-01 1.23942236e-01
1.66144349e+00 1.33437744e-01 1.34674915e-01
1.66294592e+00 1.42529794e-01 1.42150066e-01
1.66444835e+00 1.52073872e-01 1.51973325e-01
1.66595078e+00 1.62078547e-01 1.58810939e-01
1.66745320e+00 1.72551383e-01 1.66338654e-01
1.66895563e+00 1.83498846e-01 1.81090038e-01
1.67045806e+00 1.94926198e-01 1.93786949e-01
1.67196049e+00 2.06837399e-01 2.09094829e-01
1.67346292e+00 2.19235008e-01 2.23467685e-01
1.67496534e+00 2.32120087e-01 2.33170252e-01
1.67646777e+00 2.45492102e-01 2.45058906e-01
1.67797020e+00 2.59348838e-01 2.59645967e-01
1.67947263e+00 2.73686308e-01 2.73711547e-01
1.68097505e+00 2.88498671e-01 2.90833272e-01
1.68247748e+00 3.03778158e-01 3.11548524e-01
1.68397991e+00 3.19515001e-01 3.27650998e-01
1.68548234e+00 3.35697373e-01 3.42983114e-01
1.68698477e+00 3.52311334e-01 3.60909818e-01
1.68848719e+00 3.69340786e-01 3.83902947e-01
1.68998962e+00 3.86767438e-01 4.03120705e-01
1.69149205e+00 4.04570788e-01 4.12804611e-01
1.69299448e+00 4.22728102e-01 4.27752444e-01
1.69449690e+00 4.41214422e-01 4.55869639e-01
1.69599933e+00 4.60002574e-01 4.82049160e-01
1.69750176e+00 4.79063193e-01 4.97395455e-01
1.69900419e+00 4.98364765e-01 5.11737430e-01
1.70050662e+00 5.17873677e-01 5.30436261e-01
1.70200904e+00 5.37554281e-01 5.49612417e-01
1.70351147e+00 5.57368980e-01 5.66476341e-01
1.70501390e+00 5.77278318e-01 5.92634112e-01
1.70651633e+00 5.97241090e-01 6.14148813e-01
1.70801876e+00 6.17214463e-01 6.30460931e-01
1.70952118e+00 6.37154113e-01 6.48708451e-01
1.71102361e+00 6.57014371e-01 6.69470656e-01
1.71252604e+00 6.76748386e-01 6.95698775e-01
1.71402847e+00 6.96308297e-01 7.14840581e-01
1.71553089e+00 7.15645414e-01 7.27941157e-01
1.71703332e+00 7.34710417e-01 7.45168257e-01
1.71853575e+00 7.53453550e-01 7.66312344e-01
1.72003818e+00 7.71824840e-01 7.87006856e-01
1.72154061e+00 7.89774306e-01 8.03745000e-01
1.72304303e+00 8.07252190e-01 8.19239720e-01
1.72454546e+00 8.24209175e-01 8.36704433e-01
1.72604789e+00 8.40596619e-01 8.62498689e-01
1.72755032e+00 8.56366786e-01 8.86133807e-01
1.72905274e+00 8.71473072e-01 8.83653829e-01
1.73055517e+00 8.85870238e-01 8.84321611e-01
1.73205760e+00 8.99514632e-01 8.99096027e-01
1.73356003e+00 9.12364408e-01 9.11181644e-01
1.73506246e+00 9.24379741e-01 9.28814492e-01
1.73656488e+00 9.35523033e-01 9.48373935e-01
1.73806731e+00 9.45759106e-01 9.57975355e-01
1.73956974e+00 9.55055391e-01 9.67668846e-01
1.74107217e+00 9.63382097e-01 9.73375086e-01
1.74257459e+00 9.70712369e-01 9.73823127e-01
1.74407702e+00 9.77022437e-01 9.72946803e-01
1.74557945e+00 9.82291741e-01 9.88359892e-01
1.74708188e+00 9.86503044e-01 9.99993842e-01
1.74858431e+00 9.89642524e-01 9.92537379e-01
1.75008673e+00 9.91699852e-01 9.96247354e-01
